YEAR,EW,MONTH,DAY,WKDATE,PROVINCE,STATION,TEMP_AVG,DTR_AVG,DTR_MAX,DTR_MIN,TEMP_MAX,TEMP_MAX_AVG,TEMP_MIN,TEMP_MIN_AVG,PRECIP_AVG,PRECIP_TOTAL,RH_AVG,RH_MAX,RH_MIN,RH_RANGE
2019,10,3,3,3-Mar-19,La Altagracia,Punta Cana,25.79285714,6.985714286,7.6,6,30.2,29.28571429,21.2,22.3,1.75,10.5,70.97142857,78,43,35
2019,10,3,3,3-Mar-19,La Romana,La Romana,NaN,NaN,12.9,10,31.8,31.35714286,18.2,NaN,0,0,79.14285714,89,74,15
2019,10,3,3,3-Mar-19,La Vega,Constanza,18.07857143,13.81428571,17.2,9.7,25.6,24.98571429,8.4,11.17142857,NaN,NaN,NaN,NaN,NaN,NaN
2019,10,3,3,3-Mar-19,La Vega,La Vega,25.72857143,15.02857143,16,13.5,34.5,33.24285714,16.5,18.21428571,NaN,NaN,NaN,NaN,NaN,NaN
2019,10,3,3,3-Mar-19,Monte Cristi,Monte Cristi,26.52857143,9.4,10.9,7.7,32.4,31.22857143,20.5,21.82857143,0.4,2.8,70.85714286,75,67.2,7.8
2019,10,3,3,3-Mar-19,Puerto Plata,La Union,25.59285714,10.81428571,13.3,8.7,32.5,31,19.2,20.18571429,0.2,1.4,80.9,83.1,78,5.1
2019,10,3,3,3-Mar-19,Samana,Samana,26.42142857,8.585714286,10,7,31.5,30.71428571,21,22.12857143,4.228571429,29.6,82.82857143,92.2,75.2,17
2019,10,3,3,3-Mar-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,10,3,3,3-Mar-19,Santiago,Santiago,25.57142857,14.42857143,16.3,13,34.5,32.78571429,17.2,18.35714286,0.171428571,1.2,72.97142857,77.1,69.7,7.4
2019,10,3,3,3-Mar-19,Santo Domingo,Santo Domingo,26.64285714,8.6,10,7.3,32.2,30.94285714,21.5,22.34285714,0.166666667,1,76.24285714,82.5,72.8,9.7
2019,11,3,10,10-Mar-19,Barahona,Barahona,26.37857143,9.042857143,11.7,6.4,31.2,30.9,19.5,21.85714286,0.185714286,1.3,64.6,70,61.6,8.4
2019,11,3,10,10-Mar-19,La Altagracia,Punta Cana,25.55714286,6.2,10.4,3.7,30.5,28.65714286,18,22.45714286,0,0,73.11428571,75.5,70.3,5.2
2019,11,3,10,10-Mar-19,La Romana,La Romana,24.50714286,12.95714286,15.5,10.2,32.2,30.98571429,15.5,18.02857143,0.233333333,1.4,78.71428571,87,72,15
2019,11,3,10,10-Mar-19,La Vega,Constanza,17.92142857,13.52857143,16.1,8.7,26.3,24.68571429,8.4,11.15714286,NaN,NaN,NaN,NaN,NaN,NaN
2019,11,3,10,10-Mar-19,La Vega,La Vega,25.04285714,11.51428571,13.5,7.5,33,30.8,18.5,19.28571429,NaN,NaN,NaN,NaN,NaN,NaN
2019,11,3,10,10-Mar-19,Monte Cristi,Monte Cristi,25.97142857,9.371428571,11.1,7.7,32,30.65714286,20.2,21.28571429,1.285714286,9,67.44285714,71.2,61.3,9.9
2019,11,3,10,10-Mar-19,Puerto Plata,La Union,24.77142857,9.771428571,10.7,8.2,30.5,29.65714286,19,19.88571429,1.3,9.1,83.21428571,86.6,79.6,7
2019,11,3,10,10-Mar-19,Samana,Samana,25.51428571,9.114285714,13,7,33,30.07142857,17.8,20.95714286,0.6,4.2,82.77142857,87.8,75,12.8
2019,11,3,10,10-Mar-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,11,3,10,10-Mar-19,Santiago,Santiago,24.14285714,14.17142857,18.6,11.2,33.6,31.22857143,15,17.05714286,0.442857143,3.1,76.65714286,83.2,71.6,11.6
2019,11,3,10,10-Mar-19,Santo Domingo,Santo Domingo,26.86428571,9.185714286,10.5,8,32.2,31.45714286,21.5,22.27142857,0.85,5.1,76.28571429,78.7,71.6,7.1
2019,12,3,17,17-Mar-19,Barahona,Barahona,26.17142857,8.657142857,11.2,6,31.6,30.5,20.4,21.84285714,0.357142857,2.5,68.28571429,71.6,60.4,11.2
2019,12,3,17,17-Mar-19,La Altagracia,Punta Cana,24.95,7.728571429,9.7,5.6,29.5,28.81428571,19.3,21.08571429,1.533333333,9.2,75.02857143,80.1,66.8,13.3
2019,12,3,17,17-Mar-19,La Romana,La Romana,24.33571429,12.55714286,14.2,10,31.8,30.61428571,16.6,18.05714286,3.314285714,23.2,81.57142857,92,76,16
2019,12,3,17,17-Mar-19,La Vega,Constanza,18.86428571,15.38571429,17.7,12.3,27.7,26.55714286,9.2,11.17142857,NaN,NaN,NaN,NaN,NaN,NaN
2019,12,3,17,17-Mar-19,La Vega,La Vega,25.78571429,14.71428571,16,12,35,33.14285714,16,18.42857143,NaN,NaN,NaN,NaN,NaN,NaN
2019,12,3,17,17-Mar-19,Monte Cristi,Monte Cristi,26.87142857,8.657142857,10,7.2,32,31.2,21,22.54285714,0,0,60.65714286,73,7.4,65.6
2019,12,3,17,17-Mar-19,Puerto Plata,La Union,25.45714286,11.48571429,14.3,9,33.3,31.2,18.4,19.71428571,0.028571429,0.2,80.21428571,84.9,77.9,7
2019,12,3,17,17-Mar-19,Samana,Samana,26.40714286,10.38571429,13.1,8.7,33.5,31.6,18.5,21.21428571,0,0,80.61428571,92.9,76,16.9
2019,12,3,17,17-Mar-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,12,3,17,17-Mar-19,Santiago,Santiago,25.77857143,15.47142857,17.9,13.8,34.6,33.51428571,15.6,18.04285714,0,0,69.65714286,73,66.6,6.4
2019,12,3,17,17-Mar-19,Santo Domingo,Santo Domingo,27.19285714,9.014285714,10.3,7.5,33.3,31.7,21.4,22.68571429,0,0,72.55714286,75.2,68.8,6.4
2019,13,3,24,24-Mar-19,Barahona,Barahona,26.81428571,7.2,9,5.6,32.2,30.41428571,21.2,23.21428571,4.028571429,28.2,73.62857143,84.6,56.6,28
2019,13,3,24,24-Mar-19,La Altagracia,Punta Cana,25.63571429,6.214285714,7.7,3.1,30.5,28.74285714,21.4,22.52857143,1.6,11.2,80.6,94.4,74.1,20.3
2019,13,3,24,24-Mar-19,La Romana,La Romana,24.55714286,10.31428571,11.8,8.2,31.2,29.71428571,18,19.4,3,21,87.71428571,91,81,10
2019,13,3,24,24-Mar-19,La Vega,Constanza,20.27857143,10.24285714,12.4,6.6,27.2,25.4,13.7,15.15714286,NaN,NaN,NaN,NaN,NaN,NaN
2019,13,3,24,24-Mar-19,La Vega,La Vega,25.82142857,11.64285714,13,10,33,31.64285714,18.5,20,NaN,NaN,NaN,NaN,NaN,NaN
2019,13,3,24,24-Mar-19,Monte Cristi,Monte Cristi,26.35,8.1,8.9,6.9,31.1,30.4,21.3,22.3,2.1,14.7,70.78571429,77.6,65.1,12.5
2019,13,3,24,24-Mar-19,Puerto Plata,La Union,25.31428571,8.542857143,10.1,7,30.6,29.58571429,20,21.04285714,6.571428571,46,85.61428571,91.6,80.1,11.5
2019,13,3,24,24-Mar-19,Samana,Samana,25.67142857,5.257142857,8.9,-4,31.5,28.3,21.7,23.04285714,11.05714286,77.4,89.42857143,92.8,84,8.8
2019,13,3,24,24-Mar-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,13,3,24,24-Mar-19,Santiago,Santiago,25.55714286,11.45714286,13.7,8.8,33.5,31.28571429,19,19.82857143,18.11428571,126.8,83.17142857,89.2,73.8,15.4
2019,13,3,24,24-Mar-19,Santo Domingo,Santo Domingo,27.25,8.671428571,9.7,7.2,32.2,31.58571429,22,22.91428571,4.433333333,26.6,80.07142857,87.8,76.1,11.7
2019,14,3,31,31-Mar-19,Barahona,Barahona,27.45714286,8.714285714,10,7.7,32.2,31.81428571,22.2,23.1,0.257142857,1.8,64.22857143,69.2,59.6,9.6
2019,14,3,31,31-Mar-19,La Altagracia,Punta Cana,NaN,NaN,7.7,7.7,29,NaN,21.3,NaN,1.1,6.6,76.92857143,84,71.3,12.7
2019,14,3,31,31-Mar-19,La Romana,La Romana,25.46428571,11.35714286,12.6,9.8,31.8,31.14285714,18.8,19.78571429,2.816666667,16.9,79.57142857,84,77,7
2019,14,3,31,31-Mar-19,La Vega,Constanza,19.60714286,11.21428571,15.1,8.5,26.1,25.21428571,10,14,NaN,NaN,NaN,NaN,NaN,NaN
2019,14,3,31,31-Mar-19,La Vega,La Vega,26.81428571,9.485714286,11.8,4.3,32,31.55714286,20,22.07142857,NaN,NaN,NaN,NaN,NaN,NaN
2019,14,3,31,31-Mar-19,Monte Cristi,Monte Cristi,23.01428571,1.171428571,8.2,0,30.6,23.6,21.8,22.42857143,0,0,66.8,70.8,62.8,8
2019,14,3,31,31-Mar-19,Puerto Plata,La Union,26.01428571,9.2,10.5,8.1,31.5,30.61428571,20.2,21.41428571,0.042857143,0.3,80.67142857,82,78.4,3.6
2019,14,3,31,31-Mar-19,Samana,Samana,26.81428571,7.857142857,9.8,6.5,31.2,30.74285714,21.2,22.88571429,2.9,20.3,83.18571429,90.6,74.4,16.2
2019,14,3,31,31-Mar-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,14,3,31,31-Mar-19,Santiago,Santiago,25.53571429,11.44285714,12.8,9.6,32.5,31.25714286,19.2,19.81428571,0.75,4.5,80.01428571,80.7,78.7,2
2019,14,3,31,31-Mar-19,Santo Domingo,Santo Domingo,26.60714286,8.728571429,11.6,7,32.6,30.97142857,21,22.24285714,8.35,33.4,79.81428571,85.5,75.6,9.9
2019,15,4,7,7-Apr-19,Barahona,Barahona,27.05,8.071428571,9.2,7.2,31.8,31.08571429,21.6,23.01428571,0.433333333,2.6,67.25714286,73.6,61.8,11.8
2019,15,4,7,7-Apr-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.314285714,9.2,74.2,77.4,71.5,5.9
2019,15,4,7,7-Apr-19,La Romana,La Romana,25.65,11.92857143,12.9,10.6,32.6,31.61428571,18.8,19.68571429,1.266666667,7.6,80.28571429,90,68,22
2019,15,4,7,7-Apr-19,La Vega,Constanza,19.06428571,13.75714286,15.6,11.3,27.3,25.94285714,10.2,12.18571429,NaN,NaN,NaN,NaN,NaN,NaN
2019,15,4,7,7-Apr-19,La Vega,La Vega,26.7,10.31428571,11.8,7,33.5,31.85714286,21.1,21.54285714,NaN,NaN,NaN,NaN,NaN,NaN
2019,15,4,7,7-Apr-19,Monte Cristi,Monte Cristi,23.34285714,0,0,0,24.9,23.34285714,22.8,23.34285714,0,0,66.31428571,70.8,61,9.8
2019,15,4,7,7-Apr-19,Puerto Plata,La Union,26.52857143,11.02857143,12.7,8.1,33.2,32.04285714,19.5,21.01428571,0,0,77.88571429,82.3,75.5,6.8
2019,15,4,7,7-Apr-19,Samana,Samana,26.91428571,9.257142857,18,6.8,32.5,31.54285714,14,22.28571429,0.614285714,4.3,77.02857143,84.2,73.4,10.8
2019,15,4,7,7-Apr-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,15,4,7,7-Apr-19,Santiago,Santiago,25.85714286,12,14.4,9.9,33,31.85714286,18.6,19.85714286,0,0,74.21428571,77.6,72.8,4.8
2019,15,4,7,7-Apr-19,Santo Domingo,Santo Domingo,27.70714286,7.128571429,9.5,5.7,33,31.27142857,23,24.14285714,0.028571429,0.2,74.78571429,77.8,71.9,5.9
2019,16,4,14,14-Apr-19,Barahona,Barahona,27.70714286,7.357142857,9.4,5.6,32,31.38571429,21.8,24.02857143,0.214285714,1.5,65.68571429,68.6,61.2,7.4
2019,16,4,14,14-Apr-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.914285714,6.4,72.27142857,77.8,67.4,10.4
2019,16,4,14,14-Apr-19,La Romana,La Romana,26.41428571,11.25714286,12.3,10,33,32.04285714,20.2,20.78571429,2.485714286,17.4,77,83,72,11
2019,16,4,14,14-Apr-19,La Vega,Constanza,19.58571429,13.97142857,16.6,11.4,27.5,26.57142857,9.5,12.6,NaN,NaN,NaN,NaN,NaN,NaN
2019,16,4,14,14-Apr-19,La Vega,La Vega,28.57857143,9.214285714,12.3,0,33.8,33.18571429,21,23.97142857,NaN,NaN,NaN,NaN,NaN,NaN
2019,16,4,14,14-Apr-19,Monte Cristi,Monte Cristi,23.6,0,0,0,26.5,23.6,22,23.6,0,0,63.11428571,70.2,56.8,13.4
2019,16,4,14,14-Apr-19,Puerto Plata,La Union,27.14285714,11.34285714,12.3,9.4,33.7,32.81428571,21,21.47142857,0,0,75.44285714,79.3,72.6,6.7
2019,16,4,14,14-Apr-19,Samana,Samana,27.30714286,9.071428571,13.4,7,32.5,31.84285714,18,22.77142857,0.628571429,4.4,80.05714286,85,74.4,10.6
2019,16,4,14,14-Apr-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,16,4,14,14-Apr-19,Santiago,Santiago,26.59285714,12.01428571,12.2,11.5,33,32.6,19.8,20.58571429,0.071428571,0.5,73.37142857,75.6,69.8,5.8
2019,16,4,14,14-Apr-19,Santo Domingo,Santo Domingo,27.31428571,8.542857143,10,7,32.5,31.58571429,21.5,23.04285714,0.75,4.5,74.77142857,76.5,72.1,4.4
2019,17,4,21,21-Apr-19,Barahona,Barahona,27.08571429,7.857142857,9.1,6.5,32.2,31.01428571,21.5,23.15714286,4.9,34.3,68.77142857,75.2,64,11.2
2019,17,4,21,21-Apr-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,73,77.8,69.8,8
2019,17,4,21,21-Apr-19,La Romana,La Romana,25.83571429,11.32857143,13,8.4,32.6,31.5,19.1,20.17142857,0.1,0.7,79.71428571,84,74,10
2019,17,4,21,21-Apr-19,La Vega,Constanza,20.47857143,11.3,13.9,8.5,27.7,26.12857143,11.6,14.82857143,NaN,NaN,NaN,NaN,NaN,NaN
2019,17,4,21,21-Apr-19,La Vega,La Vega,28.07857143,10.72857143,13.5,5.7,34.2,33.44285714,19.2,22.71428571,NaN,NaN,NaN,NaN,NaN,NaN
2019,17,4,21,21-Apr-19,Monte Cristi,Monte Cristi,20.34285714,0,0,0,26.3,20.34285714,2.2,20.34285714,0,0,64.8,68.8,63,5.8
2019,17,4,21,21-Apr-19,Puerto Plata,La Union,26.52857143,11.14285714,12.5,9.4,33,32.1,19,20.95714286,2,14,76.34285714,78.6,73.6,5
2019,17,4,21,21-Apr-19,Samana,Samana,27.41428571,8.514285714,9.5,7,33.5,31.67142857,21,23.15714286,0.328571429,2.3,78.25714286,84.2,73.6,10.6
2019,17,4,21,21-Apr-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,17,4,21,21-Apr-19,Santiago,Santiago,26.49285714,12.12857143,13,10.9,34.5,32.55714286,18.5,20.42857143,4.7,32.9,76.74285714,85,71,14
2019,17,4,21,21-Apr-19,Santo Domingo,Santo Domingo,27.57142857,8.4,10,6.5,33,31.77142857,22.5,23.37142857,0.057142857,0.4,75.55714286,77.8,71.6,6.2
2019,18,4,28,28-Apr-19,Barahona,Barahona,27.85,6.442857143,8,4.1,32.1,31.07142857,23.4,24.62857143,0.4,2.8,71.25714286,74.8,65.2,9.6
2019,18,4,28,28-Apr-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,72.88571429,78,62.6,15.4
2019,18,4,28,28-Apr-19,La Romana,La Romana,27.18571429,10.57142857,11.9,9.3,33,32.47142857,20.6,21.9,0.283333333,1.7,77.57142857,84,71,13
2019,18,4,28,28-Apr-19,La Vega,Constanza,NaN,NaN,13.6,10.4,26.5,NaN,12.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,18,4,28,28-Apr-19,La Vega,La Vega,26.98571429,10.14285714,11.5,8.7,34.2,32.05714286,21,21.91428571,NaN,NaN,NaN,NaN,NaN,NaN
2019,18,4,28,28-Apr-19,Monte Cristi,Monte Cristi,23.87142857,0,0,0,25,23.87142857,22,23.87142857,4.328571429,30.3,65.68571429,68.6,61.2,7.4
2019,18,4,28,28-Apr-19,Puerto Plata,La Union,27.10714286,9.728571429,13.6,7.1,33.2,31.97142857,19.6,22.24285714,2.271428571,15.9,80.01428571,86.3,75.8,10.5
2019,18,4,28,28-Apr-19,Samana,Samana,28.45,6.442857143,7,5.9,32.5,31.67142857,24.5,25.22857143,7.2,50.4,80.34285714,94.2,72.6,21.6
2019,18,4,28,28-Apr-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,18,4,28,28-Apr-19,Santiago,Santiago,26.54285714,10.48571429,12.6,8.8,33.8,31.78571429,20.9,21.3,2.557142857,17.9,81.05714286,88.3,75.1,13.2
2019,18,4,28,28-Apr-19,Santo Domingo,Santo Domingo,27.71428571,8.714285714,10,6.8,32.6,32.07142857,22,23.35714286,3,18,78.48571429,82.2,76.7,5.5
2019,19,5,5,5-May-19,Barahona,Barahona,28.19285714,5.985714286,7.1,5,32.1,31.18571429,25,25.2,0.183333333,1.1,67.85714286,76.6,56.8,19.8
2019,19,5,5,5-May-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,7,75,79.3,71.3,8
2019,19,5,5,5-May-19,La Romana,La Romana,26.65714286,10.91428571,13.5,8.8,33.3,32.11428571,19.8,21.2,0.571428571,4,79,82,76,6
2019,19,5,5,5-May-19,La Vega,Constanza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,19,5,5,5-May-19,La Vega,La Vega,26.96428571,11.07142857,12,10.5,33.5,32.5,21,21.42857143,NaN,NaN,NaN,NaN,NaN,NaN
2019,19,5,5,5-May-19,Monte Cristi,Monte Cristi,21.17142857,0,0,0,25,21.17142857,2.7,21.17142857,0,0,66.92857143,68.8,64.8,4
2019,19,5,5,5-May-19,Puerto Plata,La Union,27.42857143,9.914285714,11.5,8.9,34.5,32.38571429,22,22.47142857,0.157142857,1.1,78.01428571,82.6,75.8,6.8
2019,19,5,5,5-May-19,Samana,Samana,28.41428571,8.371428571,9,7.5,33,32.6,23.5,24.22857143,1.516666667,9.1,78.6,85.6,76,9.6
2019,19,5,5,5-May-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,19,5,5,5-May-19,Santiago,Santiago,27.22142857,11.84285714,12.7,10.9,34.2,33.14285714,21,21.3,0.3,2.1,74.95714286,81.2,70,11.2
2019,19,5,5,5-May-19,Santo Domingo,Santo Domingo,27.94285714,7.742857143,8.5,7,32.7,31.81428571,23.5,24.07142857,0.46,2.3,77.01428571,78.7,73.3,5.4
2019,20,5,12,12-May-19,Barahona,Barahona,28.77857143,6.9,9.2,5.1,33.8,32.22857143,24,25.32857143,0.05,0.3,71.2,76.8,67.4,9.4
2019,20,5,12,12-May-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.042857143,0.3,78.51428571,81,74,7
2019,20,5,12,12-May-19,La Romana,La Romana,26.89285714,11.07142857,13.2,9.4,33.5,32.42857143,20,21.35714286,0,0,80.47142857,84,77,7
2019,20,5,12,12-May-19,La Vega,Constanza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,20,5,12,12-May-19,La Vega,La Vega,28.17857143,13.92857143,15,12,36.5,35.14285714,20,21.21428571,NaN,NaN,NaN,NaN,NaN,NaN
2019,20,5,12,12-May-19,Monte Cristi,Monte Cristi,24.2,0,0,0,25.1,24.2,23,24.2,1.057142857,7.4,66.72857143,70.2,63.2,7
2019,20,5,12,12-May-19,Puerto Plata,La Union,28.67857143,11.44285714,13.2,10.2,36.4,34.4,21.8,22.95714286,0.242857143,1.7,79.45714286,81.8,74.5,7.3
2019,20,5,12,12-May-19,Samana,Samana,29.43571429,8.471428571,10.5,6.5,35,33.67142857,24.5,25.2,0,0,79.2,83,69.2,13.8
2019,20,5,12,12-May-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,20,5,12,12-May-19,Santiago,Santiago,28.62142857,13.44285714,15.6,11.6,36,35.34285714,20.4,21.9,0.58,2.9,77.75714286,80.8,75.1,5.7
2019,20,5,12,12-May-19,Santo Domingo,Santo Domingo,29.21428571,7,8.5,6,33.5,32.71428571,23.5,25.71428571,0.228571429,1.6,78.75714286,81.6,77.2,4.4
2019,21,5,19,19-May-19,Barahona,Barahona,27.73571429,7.814285714,10.2,5.7,32.5,31.64285714,22,23.82857143,5.2,31.2,75.2,82.2,67.6,14.6
2019,21,5,19,19-May-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.13333333,66.8,78.92857143,86.4,74.8,11.6
2019,21,5,19,19-May-19,La Romana,La Romana,26.96428571,10.15714286,11.1,8.8,32.6,32.04285714,21.4,21.88571429,14.53333333,87.2,83,93,78,15
2019,21,5,19,19-May-19,La Vega,Constanza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,21,5,19,19-May-19,La Vega,La Vega,27.5,11.28571429,13,9.5,33.5,33.14285714,20.5,21.85714286,NaN,NaN,NaN,NaN,NaN,NaN
2019,21,5,19,19-May-19,Monte Cristi,Monte Cristi,24.02857143,0,0,0,24.5,24.02857143,23,24.02857143,0,0,72.62857143,79,69.2,9.8
2019,21,5,19,19-May-19,Puerto Plata,La Union,27.42142857,10.44285714,11.7,8.2,33.8,32.64285714,21.4,22.2,3.5,24.5,83.65714286,89.8,80,9.8
2019,21,5,19,19-May-19,Samana,Samana,28.25714286,7.771428571,8.8,7,33,32.14285714,23.7,24.37142857,2.857142857,20,84,91.6,77.8,13.8
2019,21,5,19,19-May-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,21,5,19,19-May-19,Santiago,Santiago,27.81428571,11.62857143,13.6,9.3,34.4,33.62857143,20.2,22,5.533333333,33.2,82.27142857,87,77.8,9.2
2019,21,5,19,19-May-19,Santo Domingo,Santo Domingo,28.41428571,7.542857143,8.8,6,32.5,32.18571429,23,24.64285714,2.88,14.4,79.78571429,85.7,76.2,9.5
2019,22,5,26,26-May-19,Barahona,Barahona,27.19285714,6.614285714,7.8,4.5,32,30.5,23,23.88571429,10.95714286,76.7,77.42857143,88,62.4,25.6
2019,22,5,26,26-May-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.142857143,43,84.01428571,91.4,73,18.4
2019,22,5,26,26-May-19,La Romana,La Romana,26.02142857,9.728571429,13.2,5.7,32.6,30.88571429,19.4,21.15714286,15.27142857,106.9,86.14285714,96,79,17
2019,22,5,26,26-May-19,La Vega,Constanza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,22,5,26,26-May-19,La Vega,La Vega,27,10.85714286,12.5,9.5,33.5,32.42857143,21,21.57142857,NaN,NaN,NaN,NaN,NaN,NaN
2019,22,5,26,26-May-19,Monte Cristi,Monte Cristi,23.7,0,0,0,24.5,23.7,23,23.7,0,0,72.74285714,85.4,65.6,19.8
2019,22,5,26,26-May-19,Puerto Plata,La Union,27.64285714,9.6,12,7.7,34,32.44285714,22,22.84285714,0.442857143,3.1,81.17142857,87.4,74.6,12.8
2019,22,5,26,26-May-19,Samana,Samana,27.99285714,7.9,9,5.8,32.7,31.94285714,23.2,24.04285714,21.14285714,148,86.08571429,92,78.2,13.8
2019,22,5,26,26-May-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,22,5,26,26-May-19,Santiago,Santiago,NaN,NaN,11.8,5.4,33.5,NaN,21,21.38571429,2.183333333,13.1,82.54285714,95.3,69.3,26
2019,22,5,26,26-May-19,Santo Domingo,Santo Domingo,27.69285714,7.728571429,10,6.2,33,31.55714286,22,23.82857143,4.271428571,29.9,84.05714286,88.2,78.5,9.7
2019,23,6,2,2-Jun-19,Barahona,Barahona,27.95,7.671428571,8.7,6.8,32.2,31.78571429,23.5,24.11428571,1.783333333,10.7,74.74285714,80.2,69,11.2
2019,23,6,2,2-Jun-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,2.1,80.14285714,83.6,71.3,12.3
2019,23,6,2,2-Jun-19,La Romana,La Romana,27.2,9.857142857,11,9.2,33,32.12857143,21.7,22.27142857,0,0,82.14285714,87,77,10
2019,23,6,2,2-Jun-19,La Vega,Constanza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,23,6,2,2-Jun-19,La Vega,La Vega,27.60714286,12.07142857,14.5,8,35,33.64285714,20.5,21.57142857,NaN,NaN,NaN,NaN,NaN,NaN
2019,23,6,2,2-Jun-19,Monte Cristi,Monte Cristi,24.15714286,0,0,0,24.8,24.15714286,23.5,24.15714286,0,0,69.61428571,72.6,65.8,6.8
2019,23,6,2,2-Jun-19,Puerto Plata,La Union,27.84285714,10.34285714,11.9,8.7,33.5,33.01428571,21.5,22.67142857,1.042857143,7.3,81.34285714,84.5,73.8,10.7
2019,23,6,2,2-Jun-19,Samana,Samana,28.88571429,8.228571429,10,6.9,34.5,33,24,24.77142857,3.957142857,27.7,82.28571429,87.6,79.8,7.8
2019,23,6,2,2-Jun-19,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,23,6,2,2-Jun-19,Santiago,Santiago,NaN,NaN,NaN,NaN,NaN,NaN,20.5,22.07142857,4.7,28.2,83.44285714,88.6,75.7,12.9
2019,23,6,2,2-Jun-19,Santo Domingo,Santo Domingo,29.05714286,6.942857143,7.5,6.1,33,32.52857143,24.5,25.58571429,0.8,4.8,78.84285714,81,76.1,4.9
2019,24,6,9,9-Jun-19,Barahona,Barahona,27.97142857,7.914285714,9.2,5.6,32.6,31.92857143,23,24.01428571,5.14,25.7,73.68571429,79.6,68.8,10.8
2019,24,6,9,9-Jun-19,La Altagracia,Punta Cana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.316666667,1.9,78.84285714,82.4,75,7.4
2019,24,6,9,9-Jun-19,La Romana,La Romana,27.62142857,9.9,11,8.2,33,32.57142857,21.8,22.67142857,0.442857143,3.1,80.28571429,84,75,9
2019,24,6,9,9-Jun-19,La Vega,Constanza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,24,6,9,9-Jun-19,La Vega,La Vega,27.93571429,12.41428571,14,11,34.5,34.14285714,20.5,21.72857143,NaN,NaN,NaN,NaN,NaN,NaN
